XMI
1524261113 1524261113 8262 53
1524261133 1524261133 13106 127
1524261153 1524261153 15529 50
1524261173 1524261173 17753 83
1524261193 1524261193 20092 118
1524261213 1524261213 21681 143
1524261233 1524261233 23244 50
1524261253 1524261253 25266 83
1524261273 1524261273 26826 105
1524261293 1524261293 28234 128
1524261313 1524261313 29821 150
1524261333 1524261333 31049 168
1524261353 1524261353 32473 74
1524261373 1524261373 34056 100
1524261393 1524261393 35295 117
1524261413 1524261413 36478 135
1524261433 1524261433 37809 155
1524261453 1524261453 38839 171
1524261473 1524261473 39857 71
1524261493 1524261493 41239 93
1524261513 1524261513 42378 111
1524261533 1524261533 43448 125
1524261553 1524261553 44664 143
1524261573 1524261573 45649 157
1524261593 1524261593 46592 172
1524261613 1524261613 47901 192
1524261633 1524261633 49239 99
1524261653 1524261653 50499 118
1524261673 1524261673 51841 138
1524261693 1524261693 52965 155
1524261713 1524261713 54155 101
1524261733 1524261733 55508 121
1524261753 1524261753 56647 138
1524261773 1524261773 57722 157
1524261793 1524261793 58935 106
1524261813 1524261813 60033 123
1524261833 1524261833 61074 138
1524261853 1524261853 62210 154
1524261873 1524261873 63168 168
1524261893 1524261893 64151 115
1524261913 1524261913 65305 132
1524261933 1524261933 66293 147
1524261953 1524261953 67238 160
1524261973 1524261973 68280 177
1524261993 1524261993 69203 123
1524262013 1524262013 70145 137
1524262033 1524262033 71195 151
1524262053 1524262053 72075 165
1524262073 1524262073 72921 178
1524262093 1524262093 73893 125
1524262113 1524262113 74781 139
1524262133 1524262133 75638 152
1524262153 1524262153 76611 166
1524262173 1524262173 77419 178
1524262193 1524262193 78203 190
1524262213 1524262213 78990 136
1524262233 1524262233 79821 148
1524262253 1524262253 80627 161
1524262273 1524262273 81426 173
1524262293 1524262293 82191 184
1524262313 1524262313 82935 194
1524262333 1524262333 83695 141
1524262353 1524262353 84476 153
1524262373 1524262373 85237 166
1524262393 1524262393 85997 177
1524262413 1524262413 86725 189
1524262433 1524262433 87433 199
1524262453 1524262453 88154 209
1524262473 1524262473 88885 160
1524262493 1524262493 89609 170
1524262513 1524262513 90338 181
1524262533 1524262533 91033 192
1524262553 1524262553 91713 202
1524262573 1524262573 92408 212
1524262593 1524262593 93066 159
1524262613 1524262613 93761 169
1524262633 1524262633 94462 180
1524262653 1524262653 95133 190
1524262673 1524262673 95789 199
1524262693 1524262693 96463 209
1524262713 1524262713 97097 219
1524262733 1524262733 97719 167
1524262753 1524262753 98403 176
1524262773 1524262773 99057 186
1524262793 1524262793 99697 195
1524262813 1524262813 100354 205
1524262833 1524262833 100973 215
1524262853 1524262853 101582 224
1524262873 1524262873 102213 232
1524262893 1524262893 102842 181
1524262913 1524262913 103465 190
1524262933 1524262933 104108 200
1524262953 1524262953 104713 209
1524262973 1524262973 105309 219
1524262993 1524262993 105927 227
1524263013 1524263013 106503 236
1524263033 1524263033 107091 184
1524263053 1524263053 107719 193
1524263073 1524263073 108314 203
1524263093 1524263093 108899 212
1524263113 1524263113 109507 220
1524263133 1524263133 110076 229
1524263153 1524263153 110635 237
1524263173 1524263173 111221 246
1524263193 1524263193 111797 195
1524263213 1524263213 112371 204
1524263233 1524263233 112967 212
1524263253 1524263253 113526 221
1524263273 1524263273 114076 229
1524263293 1524263293 114655 238
1524263313 1524263313 115190 246
1524263333 1524263333 115721 196
1524263353 1524263353 116310 203
1524263373 1524263373 116864 212
1524263393 1524263393 117410 220
1524263413 1524263413 117981 229
1524263433 1524263433 118514 237
1524263453 1524263453 119040 245
1524263473 1524263473 119594 254
1524263493 1524263493 120113 204
1524263513 1524263513 120649 212
1524263533 1524263533 121210 221
1524263553 1524263553 121735 228
1524263573 1524263573 122253 236
1524263593 1524263593 122801 244
1524263613 1524263613 123308 251
1524263633 1524263633 123809 259
1524263653 1524263653 124344 210
1524263673 1524263673 124861 219
1524263693 1524263693 125371 226
1524263713 1524263713 125910 234
1524263733 1524263733 126396 241
1524263753 1524263753 126879 249
1524263773 1524263773 127400 256
1524263793 1524263793 127884 266
1524263813 1524263813 128367 219
1524263833 1524263833 128899 228
1524263853 1524263853 129393 235
1524263873 1524263873 129883 242
1524263893 1524263893 130402 250
1524263913 1524263913 130882 257
1524263933 1524263933 131357 264
1524263953 1524263953 131864 272
1524263973 1524263973 132330 278
1524263993 1524263993 132811 233
1524264013 1524264013 133325 240
1524264033 1524264033 133799 247
1524264053 1524264053 134269 255
1524264073 1524264073 134771 262
1524264093 1524264093 135233 268
1524264113 1524264113 135691 275
1524264133 1524264133 136182 282
1524264153 1524264153 136643 236
1524264173 1524264173 137110 243
1524264193 1524264193 137607 250
1524264213 1524264213 138066 257
1524264233 1524264233 138521 265
1524264253 1524264253 139009 272
1524264273 1524264273 139457 278
1524264293 1524264293 139900 285
1524264313 1524264313 140376 291
1524264333 1524264333 140829 245
1524264353 1524264353 141282 252
1524264373 1524264373 141766 259
1524264393 1524264393 142211 265
1524264413 1524264413 142652 272
1524264433 1524264433 143126 279
1524264453 1524264453 143561 285
1524264473 1524264473 143992 291
1524264493 1524264493 144456 298
1524264513 1524264513 144897 252
1524264533 1524264533 145335 258
1524264553 1524264553 145805 265
1524264573 1524264573 146236 271
1524264593 1524264593 146663 278
1524264613 1524264613 147124 284
1524264633 1524264633 147545 291
1524264653 1524264653 147963 297
1524264673 1524264673 148415 305
1524264693 1524264693 148842 257
1524264713 1524264713 149268 263
1524264733 1524264733 149726 270
1524264753 1524264753 150147 276
1524264773 1524264773 150562 283
1524264793 1524264793 151013 289
1524264813 1524264813 151424 296
1524264833 1524264833 151831 302
1524264853 1524264853 152273 308
1524264873 1524264873 152684 263
1524264893 1524264893 153099 268
1524264913 1524264913 153547 276
1524264933 1524264933 153956 281
1524264953 1524264953 154361 287
1524264973 1524264973 154802 294
1524264993 1524264993 155202 300
1524265013 1524265013 155600 306
1524265033 1524265033 156033 312
1524265053 1524265053 156426 266
1524265073 1524265073 156832 271
1524265093 1524265093 157270 278
1524265113 1524265113 157669 284
1524265133 1524265133 158066 290
1524265153 1524265153 158498 297
1524265173 1524265173 158890 303
1524265193 1524265193 159279 308
1524265213 1524265213 159773 315
1524265233 1524265233 160231 322
1524265253 1524265253 160696 279
1524265273 1524265273 161212 285
1524265293 1524265293 161669 292
1524265313 1524265313 162122 299
1524265333 1524265333 162626 307
1524265353 1524265353 163071 314
1524265373 1524265373 163512 320
1524265393 1524265393 163840 397


TEMF
1524270593 1524270597 243 73
1524270613 1524270617 534 134
1524270633 1524270637 843 33
1524270653 1524270657 1167 30
1524270673 1524270677 1492 33
1524270693 1524270697 1823 51
1524270713 1524270717 2155 61
1524270733 1524270737 2487 68
1524270753 1524270757 2821 52
1524270773 1524270777 3143 34
1524270793 1524270797 3474 75
1524270813 1524270817 3807 27
1524270833 1524270837 4143 41
1524270853 1524270857 4477 53
1524270873 1524270877 4814 29
1524270893 1524270897 5144 33
1524270913 1524270917 5474 42
1524270933 1524270937 5810 53
1524270953 1524270957 6133 52
1524270973 1524270977 6466 31
1524270993 1524270997 6800 54
1524271013 1524271017 7134 61
1524271033 1524271037 7461 53
1524271053 1524271057 7795 25
1524271073 1524271077 8130 32
1524271093 1524271097 8461 33
1524271113 1524271117 8792 40
1524271133 1524271137 9127 56
1524271153 1524271157 9456 52
1524271173 1524271177 9786 58
1524271193 1524271197 10119 65
1524271213 1524271217 10451 44
1524271233 1524271237 10780 41
1524271253 1524271257 11117 48
1524271273 1524271277 11450 57
